timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-07 10:31:22,70.0,935.0,524.7333333333333,2.2881410256410257,11.8,0.19391025641025642,comedy,clara
2025-06-07 10:31:23,69.8,937.6666666666666,526.2,1.92411858974359,11.8,0.16306089743589744,comedy,clara
2025-06-07 10:31:24,69.6,941.5652173913044,528.6521739130435,1.560096153846154,11.8,0.13221153846153846,comedy,clara
2025-06-07 10:31:25,69.4,949.0,524.65,1.196073717948718,11.8,0.10136217948717949,comedy,clara
2025-06-07 10:31:26,69.2,956.4,524.6,0.8320512820512822,11.8,0.07051282051282053,comedy,clara
2025-06-07 10:31:27,69.0,938.125,515.0,0.8320512820512822,11.8,0.07051282051282053,comedy,clara
2025-06-07 10:31:28,69.0,929.2,512.5333333333333,0.8320512820512822,11.8,0.07051282051282053,comedy,clara
2025-06-07 10:31:29,69.0,929.5555555555557,513.1111111111111,0.6807692307692308,11.8,0.05769230769230769,comedy,clara
2025-06-07 10:31:30,69.0,931.3333333333334,513.8,0.7612903225806452,11.8,0.06451612903225806,comedy,clara
2025-06-07 10:31:31,69.28571428571429,932.0,514.6666666666666,0.8215189873417723,11.8,0.06962025316455697,comedy,clara
2025-06-07 10:31:32,69.57142857142857,935.4,515.0,0.8320512820512822,11.8,0.07051282051282053,comedy,clara
2025-06-07 10:31:33,69.85714285714286,936.0,515.5294117647059,0.7763157894736843,11.8,0.06578947368421052,comedy,clara
2025-06-07 10:31:34,70.14285714285714,936.0,515.7894736842105,0.8215189873417723,11.8,0.06962025316455697,comedy,clara
2025-06-07 10:31:35,70.42857142857143,936.4444444444443,516.1666666666666,1.0217642405063294,11.8,0.08659018987341774,comedy,clara
2025-06-07 10:31:36,70.71428571428571,935.7142857142856,515.952380952381,1.2220094936708863,11.8,0.10356012658227849,comedy,clara
2025-06-07 10:31:37,71.0,935.0666666666668,515.9333333333333,1.4222547468354434,11.8,0.12053006329113926,comedy,clara
2025-06-07 10:31:38,71.33333333333333,926.6,513.4,1.6225000000000005,11.8,0.13750000000000004,comedy,clara
2025-06-07 10:31:39,71.66666666666667,926.529411764706,513.2352941176471,1.570610495780591,11.8,0.13310258438818567,comedy,clara
2025-06-07 10:31:40,72.0,929.9333333333332,513.4,1.518720991561182,11.8,0.12870516877637134,comedy,clara
2025-06-07 10:31:41,71.8,929.875,513.0625,1.4668314873417725,11.8,0.12430775316455699,comedy,clara
2025-06-07 10:31:42,71.6,929.6,513.2,2.450382978723405,11.8,0.20765957446808514,comedy,clara
2025-06-07 10:31:43,71.4,932.0,514.0,2.1848460575719653,11.8,0.1851564455569462,comedy,clara
2025-06-07 10:31:44,71.2,934.0909090909092,513.5454545454545,1.919309136420526,11.8,0.16265331664580726,comedy,clara
2025-06-07 10:31:45,71.0,934.8666666666668,513.1333333333333,1.6537722152690866,11.8,0.14015018773466834,comedy,clara
2025-06-07 10:31:46,70.8,934.2,514.0666666666667,1.388235294117647,11.8,0.1176470588235294,comedy,clara
2025-06-07 10:31:47,70.6,908.7333333333332,478.4,1.2841176470588236,11.8,0.10882352941176471,comedy,clara
2025-06-07 10:31:48,70.4,906.0,450.3333333333333,1.18,11.8,0.09999999999999999,comedy,clara
2025-06-07 10:31:49,70.2,919.5909090909092,455.54545454545456,1.0758823529411763,11.8,0.09117647058823528,comedy,clara
2025-06-07 10:31:50,70.0,934.8888888888888,504.4814814814815,0.9717647058823532,11.8,0.0823529411764706,comedy,clara
2025-06-07 10:31:51,69.83333333333333,927.9333333333332,497.2,0.8676470588235295,11.8,0.07352941176470588,comedy,clara
2025-06-07 10:31:52,69.66666666666667,925.6428571428572,498.9285714285714,0.8814192343604109,11.8,0.07469654528478058,comedy,clara
2025-06-07 10:31:53,69.5,922.0454545454544,500.0,0.8951914098972923,11.8,0.07586367880485527,comedy,clara
2025-06-07 10:31:54,69.33333333333333,921.6,501.08,0.9089635854341735,11.8,0.07703081232492996,comedy,clara
